-0.055278283	-0.155537109	9.126203571	23.75022461	0.072421687	134.6019656	0.31382275	5.763997726	0.357589974	8.65625	0.054868896	0.027591757
0.075428078	-0.003229167	11.52634447	22.181875	0.083164949	137.830475	0.410061156	6.077176251	0.360658557	8.75	0.094760708	0.077122401
0.378201852	0.335498047	13.35753951	19.77325195	0.109301138	108.5295906	0.460422117	5.37014816	0.40224467	9.59375	0.051192943	0.07211008
0.380473167	0.374713542	13.35753951	20.76070313	0.103073772	136.9684906	0.385852692	6.481410423	0.342572483	9.59375	0.051192943	0.078568427
0.373755745	0.430159505	13.35753951	19.76223633	0.108653314	125.0373719	0.477085882	6.106843274	0.399931184	9.59375	0.051192943	0.076660382
0.2971758	0.20992513	13.35753951	19.3612207	0.091373732	100.0908906	0.534910078	5.0495537	0.467372291	9.40625	0.083454197	0.074739765
0.293265332	0.22851237	13.35753951	22.3403418	0.149652595	149.3264188	0.365461591	6.658268563	0.350689845	9	0.100154202	0.095337958
0.356097141	0.24882487	13.35753951	21.1469043	0.145950211	108.9018125	0.458145869	5.147271499	0.447338524	9.1875	0.106913154	0.090955765
0.342115903	0.197304688	13.35753951	20.76769531	0.126135569	123.9111875	0.482900889	5.799839793	0.416729267	9.1875	0.106913154	0.09112143
0.113295541	0.095729167	11.52634447	21.74125	0.138181629	82.752975	0.258077118	3.764205516	0.166268007	8.5	0.058823529	0.028749385
-0.018064744	0.149348958	11.52634447	20.82898438	0.090087734	105.18495	0.510593224	4.922542047	0.447390588	8.75	0.049487166	0.012309129
0.123215303	0.088264974	13.35753951	22.27194336	0.134917392	103.0296031	0.448510273	4.502992536	0.353400261	8.4375	0.058794474	0.034104667
0.03863403	0.035859375	11.52634447	23.51757813	0.095746053	114.6401	0.413187356	4.787871209	0.361977344	8.25	0.052486388	0.032482686
0.073426656	-0.031542969	13.35753951	22.41404297	0.088510204	116.0851781	0.380714035	5.176918373	0.376857545	8.84375	0.08531941	0.069039207
0.341190536	-0.001041667	11.52634447	21.7290625	0.035983165	150.422075	0.292596084	6.929885553	0.293905893	9.5	0.052631579	0.081637778
0.16000834	-0.01390625	17.2895167	22.05171875	0.111330011	127.285475	0.422554253	5.715001449	0.399555894	8.875	0.087957718	0.084486736
0.20590019	0.1409375	17.2895167	21.488125	0.142440975	110.803725	0.454295334	5.035883689	0.375361244	8.875	0.087957718	0.060010909
0.206715977	0.1271875	17.2895167	21.5153125	0.142033541	121.792475	0.472842113	5.55098036	0.425479436	8.875	0.087957718	0.07384661
0.092809505	0.102679036	13.35753951	22.2590918	0.134948905	122.2886813	0.486037919	5.36247017	0.434656825	8.4375	0.058794474	0.031292514
0.024590972	0.048997396	13.35753951	21.92714844	0.119560264	107.5531594	0.455415678	4.846505529	0.42436774	8.625	0.056130193	0.025280547
0.053621561	0.012018229	13.35753951	22.81402344	0.119750862	132.0387844	0.390908213	5.719033862	0.358853748	8.625	0.056130193	0.033075889
0.186815827	-0.504020182	14.86572242	28.39766602	0.244996531	132.6253094	0.361965102	4.885178627	0.451771662	7.78125	0.089351789	0.039730134
0.111441517	-0.572434896	16.12993729	27.39878906	0.245371946	130.0975156	0.350504417	4.946458957	0.422004842	8	0.098821177	0.044378172
0.301722105	-0.336497396	17.2895167	24.84503906	0.247479752	138.280975	0.348651844	5.744928663	0.392641122	8.625	0.115032666	0.097492802
0.154777002	-0.095234375	16.12993729	22.52242188	0.086617123	138.2191719	0.366416523	6.143177195	0.368445399	8.9375	0.092508787	0.090604798
-0.022823116	0.021009115	9.126203571	22.88263672	0.103133172	119.1837156	0.471520332	5.198250764	0.477920236	8.34375	0.056923911	0.022344413
-0.05034235	-0.019453125	11.52634447	22.86976563	0.090876879	115.254575	0.419537683	5.034219531	0.424682339	8.5	0.058823529	0.024822056
0.10760841	-0.082871094	13.35753951	22.46162109	0.086720962	135.3154906	0.402142092	6.078337548	0.426247953	8.84375	0.08531941	0.087154979
